;# STN;YYYYMMDD;   HH;   DD;   FH;   FF;   FX;    T; T10N;   TD;   SQ;    Q;   DR;   RH;    P;   VV;    N;    U;   WW;   IX;    M;    R;    S;    O;    Y
8069;260;20221204;6;70;40;40;70;2;   -2;-23;0;0;0;0;10184;56;8;82;   10;7;0;0;0;0;0
8070;260;20221204;7;60;40;30;60;3;     ;-23;0;0;0;0;10184;57;8;82;   10;7;0;0;0;0;0
8071;260;20221204;8;70;40;30;70;4;     ;-22;0;1;0;0;10186;57;8;82;   10;7;0;0;0;0;0
8072;260;20221204;9;70;40;40;60;5;     ;-21;0;5;0;0;10190;56;8;82;   10;7;0;0;0;0;0
8073;260;20221204;10;60;40;40;70;6;     ;-17;0;10;0;0;10190;56;8;84;   10;7;0;0;0;0;0
8074;260;20221204;11;70;40;50;80;7;     ;-19;0;9;0;0;10188;58;8;82;   10;7;0;0;0;0;0
8075;260;20221204;12;80;50;60;100;8;    1;-21;0;10;0;0;10180;62;8;81;     ;5;0;0;0;0;0
8076;260;20221204;13;70;50;40;90;10;     ;-18;0;10;0;0;10179;65;8;81;     ;5;0;0;0;0;0
8077;260;20221204;14;70;40;50;90;12;     ;-18;0;7;0;0;10176;67;8;80;     ;5;0;0;0;0;0
8078;260;20221204;15;70;50;60;80;12;     ;-16;0;3;0;0;10177;62;8;81;     ;5;0;0;0;0;0
8079;260;20221204;16;70;50;40;90;12;     ;-13;0;1;0;0;10181;59;8;83;   10;7;0;0;0;0;0
8080;260;20221204;17;70;40;40;80;15;     ;-11;0;0;0;0;10182;59;8;82;   10;7;0;0;0;0;0
8081;260;20221204;18;70;40;50;80;19;    8;-8;0;0;0;0;10182;61;8;81;     ;5;0;0;0;0;0
8082;260;20221204;19;70;40;40;80;21;     ;-4;0;0;0;0;10184;59;8;83;   10;7;0;0;0;0;0
8083;260;20221204;20;50;40;30;70;20;     ;5;0;0;0;0;10185;50;8;89;   10;7;0;0;0;0;0
8084;260;20221204;21;60;30;40;60;23;     ;6;0;0;0;0;10185;56;8;88;   10;7;0;0;0;0;0
8085;260;20221204;22;40;30;30;60;24;     ;8;0;0;0;0;10185;50;8;89;   10;7;0;0;0;0;0
8086;260;20221204;23;40;30;30;50;27;     ;10;0;0;0;0;10185;56;8;88;   10;7;0;0;0;0;0
8087;260;20221204;24;40;30;40;60;30;   17;11;0;0;0;0;10184;58;8;87;   10;7;0;0;0;0;0
8088;260;20221205;1;40;30;30;60;32;     ;14;0;0;0;0;10184;56;8;88;   10;7;0;0;0;0;0
8089;260;20221205;2;40;30;30;50;32;     ;21;0;0;0;0;10185;44;8;92;   10;7;0;0;0;0;0
8090;260;20221205;3;40;30;30;60;34;     ;25;0;0;0;0;10184;38;8;93;   10;7;0;0;0;0;0
8091;260;20221205;4;40;40;40;60;38;     ;26;0;0;0;0;10186;56;8;91;   10;7;0;0;0;0;0
8092;260;20221205;5;30;30;30;50;38;     ;29;0;0;0;0;10186;41;8;93;   10;7;0;0;0;0;0
8093;260;20221205;6;30;30;30;60;42;   28;33;0;0;0;0;10187;47;8;93;   10;7;0;0;0;0;0
8094;260;20221205;7;20;30;30;60;46;     ;36;0;0;0;0;10189;56;8;92;   10;7;0;0;0;0;0
8095;260;20221205;8;30;30;40;60;49;     ;38;0;1;0;0;10193;57;8;92;   10;7;0;0;0;0;0
8096;260;20221205;9;30;30;30;60;52;     ;38;0;4;0;0;10197;62;8;90;     ;5;0;0;0;0;0
8097;260;20221205;10;30;30;30;50;54;     ;40;0;6;0;0;10200;68;8;90;     ;5;0;0;0;0;0
8098;260;20221205;11;20;30;30;50;54;     ;41;0;5;0;-1;10198;62;8;91;   51;7;0;1;0;0;0
8099;260;20221205;12;20;20;20;50;55;   40;46;0;10;0;-1;10198;38;8;93;   52;7;0;1;0;0;0
8100;260;20221205;13;10;20;30;50;55;     ;46;0;13;0;-1;10196;57;8;93;   22;7;0;1;0;0;0
8101;260;20221205;14;10;30;30;50;55;     ;45;0;8;0;-1;10196;47;8;93;   51;7;0;1;0;0;0
8102;260;20221205;15;20;30;20;60;53;     ;46;0;7;0;-1;10198;56;8;94;   22;7;0;1;0;0;0
8103;260;20221205;16;20;20;20;50;54;     ;46;0;1;0;-1;10201;50;8;94;   51;7;0;1;0;0;0
8104;260;20221205;17;360;20;30;40;54;     ;45;0;0;0;-1;10202;65;8;93;   22;7;0;1;0;0;0
8105;260;20221205;18;350;30;30;50;55;   52;44;0;0;0;0;10204;65;8;92;    2;7;0;0;0;0;0
8106;260;20221205;19;360;30;30;50;55;     ;42;0;0;0;0;10207;70;8;90;     ;5;0;0;0;0;0
8107;260;20221205;20;360;30;20;50;55;     ;42;0;0;0;0;10209;65;8;91;     ;5;0;0;0;0;0
8108;260;20221205;21;360;30;30;50;53;     ;45;0;0;0;0;10210;56;8;94;   10;7;0;0;0;0;0
8109;260;20221205;22;350;20;20;40;54;     ;45;0;0;0;-1;10209;65;8;93;   51;7;0;1;0;0;0
8110;260;20221205;23;340;20;30;40;53;     ;43;0;0;0;-1;10211;65;8;92;   22;7;0;1;0;0;0
8111;260;20221205;24;360;30;30;50;53;   49;42;0;0;0;0;10208;65;8;92;    2;7;0;0;0;0;0
8112;260;20221206;1;350;30;30;50;55;     ;43;0;0;0;0;10209;65;8;92;     ;5;0;0;0;0;0
8113;260;20221206;2;350;20;20;40;52;     ;42;0;0;0;-1;10207;65;8;93;   81;7;0;1;0;0;0
8114;260;20221206;3;330;20;20;40;49;     ;41;0;0;0;-1;10206;65;8;94;   51;7;0;1;0;0;0
8115;260;20221206;4;320;20;10;30;47;     ;38;0;0;0;-1;10205;65;8;94;   23;7;0;1;0;0;0
8116;260;20221206;5;320;20;20;30;43;     ;37;0;0;0;0;10205;65;8;95;     ;5;0;0;0;0;0
8117;260;20221206;6;310;20;10;40;42;   35;35;0;0;0;-1;10204;65;8;95;   23;7;0;1;0;0;0
8118;260;20221206;7;290;10;10;30;25;     ;20;0;0;0;-1;10204;47;5;96;   23;7;0;1;0;0;0
8119;260;20221206;8;300;20;10;30;10;     ;8;0;2;0;0;10204;50;0;98;   10;7;0;0;0;0;0
8120;260;20221206;9;280;10;10;20;35;     ;26;8;35;0;0;10206;65;0;93;    2;7;0;0;0;0;0
8121;260;20221206;10;270;10;10;20;57;     ;33;10;57;0;0;10206;70;6;84;     ;5;0;0;0;0;0
8122;260;20221206;11;270;10;20;30;66;     ;26;7;61;0;0;10203;75;4;75;     ;5;0;0;0;0;0
8123;260;20221206;12;260;20;20;40;70;  -10;26;2;54;0;0;10198;75;8;73;    3;7;0;0;0;0;0
8124;260;20221206;13;260;20;30;50;72;     ;32;0;34;0;0;10193;75;8;75;     ;5;0;0;0;0;0
8125;260;20221206;14;260;30;30;50;75;     ;36;0;27;0;0;10189;75;8;76;     ;5;0;0;0;0;0
8126;260;20221206;15;290;20;20;60;62;     ;50;0;6;8;8;10188;50;8;92;   81;7;0;1;0;0;0
8127;260;20221206;16;240;20;20;40;60;     ;49;0;2;5;3;10185;65;8;93;   23;7;0;1;0;0;0
8128;260;20221206;17;230;20;20;40;57;     ;47;0;0;1;1;10183;65;8;92;   23;7;0;1;0;0;0
8129;260;20221206;18;260;20;20;50;50;   42;44;0;0;0;-1;10181;64;8;95;   51;7;0;1;0;0;0
8130;260;20221206;19;240;20;20;30;53;     ;45;0;0;0;-1;10181;65;8;94;   23;7;0;1;0;0;0
8131;260;20221206;20;260;20;20;40;54;     ;45;0;0;0;-1;10181;65;8;94;   23;7;0;1;0;0;0
8132;260;20221206;21;270;20;20;40;53;     ;43;0;0;0;0;10181;65;8;93;    2;7;0;0;0;0;0
8133;260;20221206;22;300;10;20;30;40;     ;34;0;0;0;0;10181;65;4;96;     ;5;0;0;0;0;0
8134;260;20221206;23;270;20;20;40;36;     ;30;0;0;0;0;10182;65;7;95;     ;5;0;0;0;0;0
8135;260;20221206;24;270;20;20;40;34;    8;28;0;0;0;0;10182;65;5;95;    1;7;0;0;0;0;0
8136;260;20221207;1;280;20;20;30;23;     ;17;0;0;0;0;10178;58;2;95;   10;7;0;0;0;0;0
8137;260;20221207;2;280;20;20;30;20;     ;15;0;0;0;0;10179;61;5;96;     ;5;0;0;0;0;0
8138;260;20221207;3;270;20;20;40;24;     ;17;0;0;0;-1;10176;65;5;95;   23;7;0;1;0;0;0
8139;260;20221207;4;270;10;20;30;15;     ;12;0;0;0;0;10175;56;5;97;   10;7;0;0;0;0;0
8140;260;20221207;5;280;20;10;40;25;     ;18;0;0;0;-1;10172;65;7;95;   51;7;0;1;0;0;0
8141;260;20221207;6;260;20;20;40;31;   -1;21;0;0;0;-1;10172;65;8;93;   22;7;0;1;0;0;0
8142;260;20221207;7;280;20;20;30;17;     ;8;0;0;0;0;10172;65;6;93;     ;5;0;0;0;0;0
8143;260;20221207;8;270;20;20;30;19;     ;13;0;2;0;-1;10172;65;1;95;   23;7;0;1;0;0;0
8144;260;20221207;9;290;20;10;40;39;     ;24;7;20;0;-1;10176;70;8;89;   81;7;0;1;0;0;0
8145;260;20221207;10;270;20;20;40;54;     ;28;3;37;0;-1;10174;70;7;83;   23;7;0;1;0;0;0
8146;260;20221207;11;280;20;20;50;62;     ;25;5;59;0;-1;10170;75;7;76;   51;7;0;1;0;0;0
8147;260;20221207;12;250;20;20;60;59;   -7;26;0;33;3;1;10163;75;8;79;   23;7;0;1;0;0;0
8148;260;20221207;13;280;20;20;40;61;     ;26;3;45;0;0;10158;75;4;78;     ;5;0;0;0;0;0
8149;260;20221207;14;270;30;30;70;56;     ;23;8;42;0;0;10152;75;8;79;     ;5;0;0;0;0;0
8150;260;20221207;15;260;20;20;50;56;     ;16;7;14;0;0;10147;75;8;75;     ;5;0;0;0;0;0
8151;260;20221207;16;260;20;20;40;49;     ;20;0;2;0;-1;10144;70;8;81;   23;7;0;1;0;0;0
8152;260;20221207;17;240;20;20;40;44;     ;19;0;0;0;0;10139;70;8;83;     ;5;0;0;0;0;0
8153;260;20221207;18;280;20;10;30;43;   32;17;0;0;0;-1;10136;70;8;83;   51;7;0;1;0;0;0
8154;260;20221207;19;240;20;20;30;41;     ;23;0;0;0;-1;10132;70;8;87;   51;7;0;1;0;0;0
8155;260;20221207;20;230;20;20;40;41;     ;22;0;0;0;-1;10128;70;8;87;   23;7;0;1;0;0;0
8156;260;20221207;21;230;20;20;30;38;     ;22;0;0;0;0;10123;70;8;89;    2;7;0;0;0;0;0
8157;260;20221207;22;230;20;30;50;38;     ;20;0;0;0;0;10118;70;8;87;     ;5;0;0;0;0;0
8158;260;20221207;23;240;30;30;60;40;     ;22;0;0;0;-1;10112;70;8;88;   81;7;0;1;0;0;0
8159;260;20221207;24;230;30;30;60;40;   27;22;0;0;0;-1;10107;70;8;88;   23;7;0;1;0;0;0
8160;260;20221208;1;220;30;30;60;37;     ;23;0;0;0;-1;10097;70;8;90;   23;7;0;1;0;0;0
8161;260;20221208;2;230;20;20;50;35;     ;23;0;0;4;10;10095;65;8;91;   57;7;0;1;0;0;0
8162;260;20221208;3;240;30;40;70;38;     ;25;0;0;4;1;10088;65;8;91;   51;7;0;1;0;0;0
8163;260;20221208;4;230;30;30;80;32;     ;20;0;0;5;8;10084;65;8;91;   51;7;0;1;0;0;0
8164;260;20221208;5;280;30;30;90;34;     ;21;0;0;10;13;10080;63;8;91;   82;7;0;1;0;0;0
8165;260;20221208;6;270;30;20;80;27;   26;18;0;0;10;18;10080;56;8;93;   68;7;0;1;1;0;0
8166;260;20221208;7;220;20;20;40;23;     ;12;0;0;10;7;10078;65;8;92;   61;7;0;1;1;0;0
8167;260;20221208;8;240;20;20;40;21;     ;11;0;1;0;-1;10079;65;8;92;   23;7;0;1;0;0;0
8168;260;20221208;9;220;20;30;40;25;     ;14;0;6;0;-1;10081;65;8;92;   81;7;0;1;0;0;0
8169;260;20221208;10;240;20;10;50;30;     ;17;0;12;8;1;10082;65;8;91;   61;7;0;1;0;0;0
8170;260;20221208;11;230;20;30;40;26;     ;14;0;11;10;6;10079;64;8;91;   61;7;0;1;0;0;0
8171;260;20221208;12;220;30;20;60;27;   19;15;0;25;7;5;10072;65;8;92;   23;7;0;1;0;0;0
8172;260;20221208;13;200;30;30;50;36;     ;21;5;57;0;0;10068;70;7;89;     ;5;0;0;0;0;0
8173;260;20221208;14;210;30;30;50;35;     ;17;10;42;0;0;10066;70;6;88;     ;5;0;0;0;0;0
8174;260;20221208;15;240;30;30;70;33;     ;12;3;11;0;-1;10066;70;8;86;   81;7;0;1;0;0;0
8175;260;20221208;16;210;30;20;90;26;     ;16;0;2;3;3;10065;65;8;93;   23;7;0;1;0;0;0
8176;260;20221208;17;200;30;30;70;20;     ;9;0;0;0;0;10063;65;5;92;     ;5;0;0;0;0;0
8177;260;20221208;18;200;20;30;40;16;    6;7;0;0;0;0;10062;65;8;93;    3;7;0;0;0;0;0
8178;260;20221208;19;180;20;10;40;11;     ;3;0;0;0;0;10063;64;7;94;     ;5;0;0;0;0;0
8179;260;20221208;20;100;10;10;20;5;     ;-1;0;0;0;0;10064;27;6;95;   10;7;0;0;0;0;0
8180;260;20221208;21;90;10;10;20;-3;     ;-8;0;0;0;0;10067;25;8;96;   10;7;0;0;0;0;0
8181;260;20221208;22;50;20;20;20;11;     ;6;0;0;0;0;10069;19;8;96;   10;7;0;0;0;0;0
8182;260;20221208;23;30;10;10;20;12;     ;9;0;0;0;0;10069;10;8;97;   10;7;0;0;0;0;0
8183;260;20221208;24;60;10;20;30;12;  -21;8;0;0;0;0;10068;12;8;97;   20;7;1;0;0;0;0
8184;260;20221209;1;100;20;20;30;14;     ;6;0;0;0;0;10068;40;8;94;   10;7;0;0;0;0;0
8185;260;20221209;2;20;10;10;30;15;     ;6;0;0;0;0;10070;50;8;93;   10;7;0;0;0;0;0
8186;260;20221209;3;0;10;0;10;14;     ;7;0;0;0;0;10067;41;8;95;   10;7;0;0;0;0;0
8187;260;20221209;4;150;10;20;30;12;     ;-3;0;0;0;0;10063;60;8;89;     ;5;0;0;0;0;0
8188;260;20221209;5;0;10;0;30;-7;     ;-13;0;0;0;0;10062;27;7;95;   10;7;0;0;0;0;0
8189;260;20221209;6;110;10;10;20;-9;  -32;-14;0;0;0;0;10063;26;8;96;   10;7;0;0;0;0;0
8190;260;20221209;7;100;10;10;20;-11;     ;-15;0;0;0;0;10063;20;3;97;   10;7;0;0;0;0;0
8191;260;20221209;8;160;20;20;30;4;     ;-3;0;2;0;0;10064;29;8;95;   10;7;0;0;0;0;0
8192;260;20221209;9;210;20;10;30;10;     ;2;3;19;0;0;10064;40;2;93;   10;7;0;0;0;0;0
8193;260;20221209;10;150;10;20;40;15;     ;-3;8;58;0;0;10067;50;1;87;   10;7;0;0;0;0;0
8194;260;20221209;11;190;20;20;50;16;     ;-2;0;36;0;0;10066;56;8;88;   10;7;0;0;0;0;0
8195;260;20221209;12;260;20;20;40;16;  -32;-3;0;39;0;0;10064;57;8;86;   10;7;0;0;0;0;0
8196;260;20221209;13;260;20;20;30;15;     ;-4;0;35;0;0;10064;57;8;87;   10;7;0;0;0;0;0
8197;260;20221209;14;160;10;20;30;16;     ;-5;2;26;0;0;10061;59;7;85;   10;7;0;0;0;0;0
8198;260;20221209;15;240;10;10;30;14;     ;-5;8;23;0;0;10062;56;1;87;   10;7;0;0;0;0;0
8199;260;20221209;16;150;20;20;30;3;     ;-10;0;2;0;0;10063;50;1;91;   10;7;0;0;0;0;0
8200;260;20221209;17;150;20;20;30;0;     ;-12;0;0;0;0;10064;45;7;91;   10;7;0;0;0;0;0
8201;260;20221209;18;170;20;20;30;-7;  -26;-19;0;0;0;0;10069;46;1;91;   10;7;0;0;0;0;0
8202;260;20221209;19;170;20;10;30;-16;     ;-26;0;0;0;0;10071;32;1;93;   10;7;0;0;0;0;0
8203;260;20221209;20;180;20;20;40;-10;     ;-19;0;0;0;0;10074;45;1;93;   10;7;0;0;0;0;0
8204;260;20221209;21;180;20;20;40;-7;     ;-20;0;0;0;0;10075;56;7;91;   10;7;0;0;0;0;0
8205;260;20221209;22;160;20;20;40;-8;     ;-18;0;0;0;0;10078;50;8;93;   10;7;0;0;0;0;0
8206;260;20221209;23;210;20;30;40;-5;     ;-17;0;0;0;-1;10081;44;8;91;   77;7;0;0;1;0;0
8207;260;20221209;24;210;30;40;70;-6;  -39;-16;0;0;0;-1;10079;29;8;92;   24;7;0;0;1;0;0
8208;260;20221210;1;220;30;20;60;-11;     ;-19;0;0;0;0;10080;19;8;94;   10;7;0;0;0;0;0
8209;260;20221210;2;210;30;20;50;-11;     ;-14;0;0;0;0;10085;3;9;98;   35;7;1;0;0;0;1
8210;260;20221210;3;200;30;20;40;-11;     ;-13;0;0;0;0;10084;2;9;98;   35;7;1;0;0;0;1
8211;260;20221210;4;220;20;10;40;-8;     ;-10;0;0;0;0;10084;1;9;98;   35;7;1;0;0;0;1
8212;260;20221210;5;210;30;30;40;-11;     ;-14;0;0;0;0;10086;1;9;98;   35;7;1;0;0;0;1
8213;260;20221210;6;200;30;30;50;-11;  -14;-14;0;0;0;0;10086;1;9;98;   35;7;1;0;0;0;1
8214;260;20221210;7;210;30;30;50;-10;     ;-13;0;0;0;0;10089;2;9;98;   35;7;1;0;0;0;1
8215;260;20221210;8;190;30;30;50;-12;     ;-15;0;1;0;0;10094;2;9;98;   35;7;1;0;0;0;1
8216;260;20221210;9;200;30;20;50;-12;     ;-13;0;6;0;0;10099;3;9;99;   35;7;1;0;0;0;1
8217;260;20221210;10;200;30;30;50;-15;     ;-18;0;13;0;0;10103;7;9;98;   35;7;1;0;0;0;1
8218;260;20221210;11;180;30;40;60;-14;     ;-17;0;18;0;0;10104;6;9;98;   35;7;1;0;0;0;1
8219;260;20221210;12;190;30;30;60;-11;  -13;-14;0;19;0;0;10103;4;9;98;   35;7;1;0;0;0;1
8220;260;20221210;13;180;30;30;60;-9;     ;-12;0;14;0;0;10102;12;8;98;   20;7;1;0;0;0;1
8221;260;20221210;14;200;30;30;60;-9;     ;-12;0;12;0;0;10105;7;9;98;   35;7;1;0;0;0;1
8222;260;20221210;15;200;30;20;70;-6;     ;-9;0;5;0;0;10108;5;9;98;   35;7;1;0;0;0;1
8223;260;20221210;16;190;20;30;40;-4;     ;-7;0;1;0;0;10108;4;9;98;   35;7;1;0;0;0;1
8224;260;20221210;17;180;20;20;40;-2;     ;-4;0;0;0;0;10110;4;9;98;   35;7;1;0;0;0;1
8225;260;20221210;18;160;20;30;40;0;   -9;-2;0;0;0;0;10109;2;9;98;   34;7;1;0;0;0;1
8226;260;20221210;19;170;30;30;60;0;     ;0;0;0;0;0;10111;5;9;99;   32;7;1;0;0;0;0
8227;260;20221210;20;170;30;30;60;3;     ;0;0;0;0;0;10111;11;8;98;   20;7;1;0;0;0;0
8228;260;20221210;21;160;20;20;50;5;     ;1;0;0;0;0;10113;11;8;97;   20;7;1;0;0;0;0
8229;260;20221210;22;180;20;30;50;8;     ;4;0;0;0;0;10111;17;8;96;   10;7;0;0;0;0;0
8230;260;20221210;23;170;30;20;60;9;     ;5;0;0;0;0;10111;12;8;97;   10;7;0;0;0;0;0
8231;260;20221210;24;180;30;30;40;11;    0;5;0;0;0;0;10109;22;8;95;   10;7;0;0;0;0;0
8232;260;20221211;1;180;20;30;40;13;     ;6;0;0;0;0;10110;19;8;95;   10;7;0;0;0;0;0
8233;260;20221211;2;200;30;30;60;15;     ;6;0;0;0;0;10108;31;8;93;   10;7;0;0;0;0;0
8234;260;20221211;3;210;30;30;60;15;     ;5;0;0;0;0;10104;40;8;92;   10;7;0;0;0;0;0
8235;260;20221211;4;210;30;20;60;15;     ;0;0;0;0;0;10103;58;8;90;   10;7;0;0;0;0;0
8236;260;20221211;5;180;20;20;50;13;     ;0;0;0;0;0;10101;57;8;90;   10;7;0;0;0;0;0
8237;260;20221211;6;200;30;20;50;12;   10;-3;0;0;0;0;10099;57;8;89;   10;7;0;0;0;0;0
8238;260;20221211;7;190;20;20;50;12;     ;-7;0;0;0;0;10101;57;8;87;   10;7;0;0;0;0;0
8239;260;20221211;8;170;30;30;50;11;     ;-11;0;1;0;0;10103;59;8;85;   10;7;0;0;0;0;0
8240;260;20221211;9;160;20;20;50;9;     ;-10;0;5;0;0;10103;58;8;86;   10;7;0;0;0;0;0
8241;260;20221211;10;170;20;20;40;12;     ;-8;0;15;0;0;10100;58;8;86;   10;7;0;0;0;0;0
8242;260;20221211;11;170;30;20;50;15;     ;-4;0;25;0;0;10098;59;8;86;   10;7;0;0;0;0;0
8243;260;20221211;12;180;30;30;50;18;    8;-3;0;21;0;0;10095;60;8;85;     ;5;0;0;0;0;0
8244;260;20221211;13;200;30;30;50;18;     ;-5;0;21;0;0;10093;58;8;84;   10;7;0;0;0;0;0
8245;260;20221211;14;190;30;30;40;17;     ;-4;0;13;0;0;10095;57;8;85;   10;7;0;0;0;0;0
8246;260;20221211;15;170;20;20;40;16;     ;-4;0;5;0;0;10095;57;8;86;   10;7;0;0;0;0;0
8247;260;20221211;16;190;20;20;30;17;     ;-11;0;1;0;0;10098;61;8;81;     ;5;0;0;0;0;0
8248;260;20221211;17;180;20;20;40;16;     ;-11;0;0;0;0;10097;61;8;81;     ;5;0;0;0;0;0
8249;260;20221211;18;200;30;20;50;12;    9;-20;0;0;0;0;10098;64;8;79;     ;5;0;0;0;0;0
8250;260;20221211;19;200;20;20;40;10;     ;-22;0;0;0;0;10100;65;8;78;     ;5;0;0;0;0;0
8251;260;20221211;20;110;10;10;30;7;     ;-14;0;0;0;0;10099;62;8;86;     ;5;0;0;0;0;0
8252;260;20221211;21;140;10;10;30;7;     ;-18;0;0;0;0;10101;63;8;83;     ;5;0;0;0;0;0
8253;260;20221211;22;150;20;30;40;8;     ;-20;0;0;0;0;10102;64;8;81;     ;5;0;0;0;0;0
8254;260;20221211;23;150;20;20;40;6;     ;-15;0;0;0;0;10104;62;8;85;     ;5;0;0;0;0;0
8255;260;20221211;24;150;20;20;30;6;    4;-16;0;0;0;0;10104;61;8;85;     ;5;0;0;0;0;0
8256;260;20221212;1;150;20;20;40;3;     ;-17;0;0;0;0;10105;60;8;86;     ;5;0;0;0;0;0
8257;260;20221212;2;150;20;20;40;1;     ;-17;0;0;0;0;10110;59;7;87;   10;7;0;0;0;0;0
8258;260;20221212;3;160;30;20;40;-6;     ;-22;0;0;0;0;10111;58;7;88;   10;7;0;0;0;0;0
8259;260;20221212;4;160;20;20;40;-16;     ;-27;0;0;0;0;10113;50;2;92;   10;7;0;0;0;0;0
8260;260;20221212;5;150;20;20;30;-22;     ;-32;0;0;0;0;10115;42;1;92;   10;7;0;0;0;0;0
8261;260;20221212;6;150;10;20;20;-33;  -58;-38;0;0;0;0;10116;26;0;96;   10;7;0;0;0;0;0
8262;260;20221212;7;160;20;20;30;-27;     ;-34;0;0;0;0;10119;43;0;95;   10;7;0;0;0;0;0
8263;260;20221212;8;160;20;20;30;-28;     ;-36;0;1;0;0;10124;35;7;93;   10;7;0;0;0;0;0
8264;260;20221212;9;160;20;10;30;-23;     ;-35;8;20;0;0;10127;43;1;91;   10;7;0;0;0;0;0
8265;260;20221212;10;150;20;20;30;-18;     ;-36;10;50;0;0;10128;56;2;87;   10;7;0;0;0;0;0
8266;260;20221212;11;190;20;20;40;-5;     ;-31;10;90;0;0;10124;60;0;82;     ;5;0;0;0;0;0
8267;260;20221212;12;140;20;20;40;-1;  -62;-29;10;117;0;0;10122;61;0;81;     ;5;0;0;0;0;0
8268;260;20221212;13;150;20;20;40;2;     ;-28;10;95;0;0;10120;63;0;80;     ;5;0;0;0;0;0
8269;260;20221212;14;160;20;20;30;6;     ;-29;10;67;0;0;10120;66;0;77;     ;5;0;0;0;0;0
8270;260;20221212;15;160;20;20;30;0;     ;-36;8;30;0;0;10124;71;0;76;     ;5;0;0;0;0;0
8271;260;20221212;16;140;20;10;20;-16;     ;-36;0;3;0;0;10128;64;0;85;     ;5;0;0;0;0;0
8272;260;20221212;17;150;20;20;20;-29;     ;-42;0;0;0;0;10127;58;0;90;   10;7;0;0;0;0;0
8273;260;20221212;18;100;10;10;20;-39;  -67;-48;0;0;0;0;10127;50;0;93;   10;7;0;0;0;0;0
8274;260;20221212;19;120;10;10;20;-45;     ;-50;0;0;0;0;10128;44;0;96;   10;7;0;0;0;0;0
8275;260;20221212;20;150;10;10;20;-44;     ;-49;0;0;0;0;10129;50;0;96;   10;7;0;0;0;0;0
8276;260;20221212;21;140;10;10;20;-49;     ;-56;0;0;0;0;10129;48;0;95;   10;7;0;0;0;0;0
8277;260;20221212;22;130;10;10;20;-51;     ;-61;0;0;0;0;10128;47;0;92;   10;7;0;0;0;0;0
8278;260;20221212;23;140;10;10;20;-59;     ;-70;0;0;0;0;10129;50;0;91;   10;7;0;0;0;0;0
8279;260;20221212;24;150;10;10;20;-61;  -86;-71;0;0;0;0;10127;46;0;92;   10;7;0;0;0;0;0
8280;260;20221213;1;120;10;10;20;-66;     ;-72;0;0;0;0;10123;56;0;95;   10;7;0;0;0;0;0
8281;260;20221213;2;120;10;10;20;-68;     ;-79;0;0;0;0;10123;56;0;92;   10;7;0;0;0;0;0
8282;260;20221213;3;110;10;10;20;-73;     ;-81;0;0;0;0;10121;57;0;93;   10;7;0;0;0;0;0
8283;260;20221213;4;140;10;10;20;-71;     ;-84;0;0;0;0;10120;58;0;90;   10;7;0;0;0;0;0
8284;260;20221213;5;120;20;20;20;-73;     ;-82;0;0;0;0;10117;56;0;92;   10;7;0;0;0;0;0
8285;260;20221213;6;140;10;10;20;-66;  -97;-75;0;0;0;0;10115;56;0;93;   10;7;0;0;0;0;0
8286;260;20221213;7;140;10;10;20;-65;     ;-73;0;0;0;0;10114;56;0;93;   10;7;0;0;0;0;0
8287;260;20221213;8;130;10;10;10;-68;     ;-80;0;3;0;0;10118;57;0;91;   10;7;0;0;0;0;0
8288;260;20221213;9;130;10;10;10;-41;     ;-53;8;20;0;0;10120;57;0;91;   10;7;0;0;0;0;0
8289;260;20221213;10;140;20;20;30;-33;     ;-47;7;38;0;0;10117;56;7;89;   10;7;0;0;0;0;0
8290;260;20221213;11;140;20;20;30;-23;     ;-43;3;42;0;0;10112;57;8;86;   10;7;0;0;0;0;0
8291;260;20221213;12;110;20;20;30;-19;  -97;-43;2;45;0;0;10107;60;8;83;     ;5;0;0;0;0;0
8292;260;20221213;13;90;10;10;30;-14;     ;-40;2;45;0;0;10106;60;8;82;     ;5;0;0;0;0;0
8293;260;20221213;14;90;20;30;30;-19;     ;-42;3;28;0;0;10101;56;8;84;   10;7;0;0;0;0;0
8294;260;20221213;15;90;30;30;40;-23;     ;-44;2;11;0;0;10098;58;8;85;   10;7;0;0;0;0;0
8295;260;20221213;16;90;30;30;50;-27;     ;-48;0;1;0;0;10092;58;8;85;   10;7;0;0;0;0;0
8296;260;20221213;17;100;20;20;40;-33;     ;-51;0;0;0;0;10088;58;8;87;   10;7;0;0;0;0;0
8297;260;20221213;18;90;20;20;40;-32;  -48;-53;0;0;0;0;10089;59;8;85;   10;7;0;0;0;0;0
8298;260;20221213;19;110;20;30;40;-33;     ;-55;0;0;0;0;10084;59;8;84;   10;7;0;0;0;0;0
8299;260;20221213;20;110;30;30;40;-38;     ;-61;0;0;0;0;10077;59;8;84;   10;7;0;0;0;0;0
8300;260;20221213;21;90;30;30;40;-29;     ;-57;0;0;0;0;10069;62;8;81;     ;5;0;0;0;0;0
8301;260;20221213;22;110;30;20;50;-26;     ;-56;0;0;0;0;10066;65;8;80;     ;5;0;0;0;0;0
8302;260;20221213;23;90;30;30;50;-27;     ;-57;0;0;0;0;10057;65;8;79;     ;5;0;0;0;0;0
8303;260;20221213;24;110;30;20;50;-32;  -53;-59;0;0;0;0;10055;65;8;81;     ;5;0;0;0;0;0
